ElementID,SubRegion,Acres,centroid_x,centroid_y,aream2,x_centroid,y_centroid
19386,13,959.5888075,738029.361,4138339.207,3883318.128,-120.3122858,37.36126446
19387,13,911.127804,737232.4803,4140253.602,3687203.405,-120.3206614,37.37870571
19388,13,858.3986963,736411.6641,4142101.484,3473816.277,-120.3293321,37.39555368
19389,13,894.783564,738379.0119,4142064.86,3621060.613,-120.3071417,37.39472002
19390,13,993.606275,740390.7989,4142131.536,4020981.935,-120.284417,37.39480076
19391,13,940.6241228,739484.1041,4143982.099,3806570.772,-120.2940495,37.4116974
19392,13,1143.416643,741637.7119,4144153.214,4627242.985,-120.2696849,37.41267874
19393,10,617.5581866,686873.9192,4090010.729,2499169.314,-120.9015722,36.93763117
19394,10,1288.192084,689008.8217,4090537.313,5213128.41,-120.8774826,36.94194916
19395,10,1197.08078,691558.6555,4090440.963,4844414.042,-120.8488923,36.94056607
19396,10,780.8766785,693354.5665,4090802.03,3160095.802,-120.8286452,36.94345225
19397,10,560.7647063,692252.7568,4092159.799,2269334.253,-120.8406651,36.95590803
19398,10,392.8443046,694322.8953,4091229.397,1589784.497,-120.8176685,36.94710249
19399,10,773.9657026,695237.1968,4091933.443,3132128.074,-120.8072259,36.95325527
19400,10,294.8288343,694201.4178,4093154.612,1193129.962,-120.8185368,36.9644697
19401,10,522.456296,693151.3795,4094389.429,2114305.617,-120.8300084,36.97580919
19402,10,340.4767337,692325.6214,4095864.862,1377860.456,-120.8389035,36.98926897
19403,10,888.5061763,692892.078,4097117.645,3595656.926,-120.8322218,37.00043781
19404,10,1058.944856,694327.4918,4098450.929,4285397.791,-120.815757,37.012152
19405,10,975.6543878,696204.253,4099526.564,3948333.225,-120.7943964,37.02145097
19406,10,872.7697752,698138.7695,4100419.532,3531973.97,-120.7724297,37.02908844
19407,10,828.8519894,700046.7371,4101168.172,3354244.997,-120.7507955,37.03542719
19408,10,835.7432871,701891.9357,4101924.408,3382133.089,-120.7298611,37.04184392
19409,10,900.6086085,700293.2661,4103275.796,3644633.731,-120.7474649,37.054359
19410,10,888.2213449,701861.7996,4104093.924,3594504.254,-120.7296176,37.06139185
19411,10,911.379648,700582.1492,4105673.483,3688222.582,-120.7435781,37.07589417
19412,10,734.1288398,699496.3181,4107345.984,2970914.01,-120.7553401,37.09119069
19413,10,675.2306215,700899.9184,4108176.932,2732561.377,-120.7393357,37.09837528
19414,10,224.2582321,701536.256,4109168.838,907540.8668,-120.731914,37.10717299
19415,10,764.7868828,702614.7295,4109616,3094982.709,-120.7196647,37.11096785
19416,10,607.2252417,703963.5768,4110376.529,2457353.369,-120.7042884,37.11752508
19417,10,432.4996816,703551.4469,4111746.241,1750264.114,-120.7085512,37.12995193
19418,10,210.9282255,703488.1308,4112911.085,853596.244,-120.7089472,37.14045748
19419,10,132.9962132,702739.6858,4112991.577,538216.5796,-120.717346,37.14134495
19420,10,169.4332849,702216.3738,4113604.915,685672.1773,-120.7230681,37.14698264
19421,10,127.2092843,701518.105,4114206.767,514797.7091,-120.7307628,37.15255435
19422,13,113.9346345,701296.639,4114755.377,461077.1073,-120.7331072,37.15754346
19423,13,99.73437966,700509.024,4114792.428,403610.7149,-120.7419607,37.15804651
19424,13,32.61424004,700076.9199,4115032.353,131985.1468,-120.7467592,37.16030019
19425,13,127.908514,700255.4377,4115599.376,517627.3915,-120.7445983,37.16536914
19426,13,143.6782611,700098.2436,4116116.819,581445.2938,-120.7462291,37.1700635
19427,13,249.1720186,700320.2778,4116866.06,1008363.384,-120.7435294,37.17676458
19428,13,245.3314026,699891.2803,4117896.544,992820.9622,-120.7480826,37.18613816
19429,13,204.9639278,699394.45,4118710.329,829459.5874,-120.7534585,37.19357428
19430,13,111.7365067,698757.5242,4118157.501,452181.5999,-120.7607767,37.18873074
19431,13,380.0421626,700564.4271,4119025.651,1537976.066,-120.7402013,37.19616364
19432,13,290.692645,701913.0813,4119352.712,1176391.398,-120.724928,37.19881843
19433,13,786.0560685,701858.7709,4120385.925,3181056.049,-120.7252603,37.20813636
19434,13,393.8208822,700069.5587,4120523.07,1593736.567,-120.7453719,37.20975736
19435,13,548.5778577,701157.3121,4121640.418,2220015.826,-120.7328212,37.21958714
19436,13,455.0732614,702952.4823,4121785.537,1841616.151,-120.7125636,37.22050547
19437,13,654.5350334,701874.1267,4122951.363,2648809.303,-120.7243932,37.23123998
19438,13,539.0425416,700596.2472,4124012.92,2181427.772,-120.7385019,37.24107725
19439,13,362.9248355,699353.9753,4124909.919,1468704.701,-120.7522571,37.24942336
19440,13,661.020675,703607.7664,4123308.761,2675055.764,-120.7047675,37.23408203
19441,13,707.4457657,703036.7079,4124695.009,2862931.44,-120.7108222,37.24669227
19442,13,581.7415294,703133.9393,4126070.062,2354224.444,-120.7093516,37.25905605
19443,13,348.2457333,704331.7071,4126586.952,1409300.482,-120.6957127,37.26344949
19444,13,767.2028406,705330.0211,4125814.473,3104759.743,-120.6846763,37.25627241
19445,13,431.036623,706288.0611,4126731.175,1744343.326,-120.6736275,37.26431704
19446,13,879.2489854,707784.2597,4126679.492,3558194.403,-120.6567812,37.26351892
19447,13,544.437211,709576.2342,4127166.94,2203259.224,-120.6364512,37.267507
19448,13,888.457917,709733.0458,4128544.087,3595461.627,-120.6342965,37.2798751
19449,13,843.3325056,709234.9496,4130525.384,3412845.566,-120.6393526,37.29783174
19450,13,830.3803165,710806.7027,4130888.249,3360429.917,-120.6215303,37.30074481
19451,13,577.0187556,711170.6919,4129049.496,2335112.057,-120.6179493,37.28410198
19452,13,607.0757594,712626.2701,4129953.799,2456748.436,-120.6012842,37.29191465
19453,13,748.5106822,714250.6604,4130674.374,3029115.261,-120.5827659,37.29803144
19454,13,972.8054887,716083.0858,4131750.637,3936804.14,-120.5617956,37.30729981
19455,13,1099.403778,718091.233,4132882.569,4449129.241,-120.5388235,37.31702476
19456,13,516.3847128,719620.7904,4133544.672,2089734.791,-120.5213813,37.32262701
19457,13,432.9329818,719893.4337,4134585.746,1752017.618,-120.5179981,37.33193781
19458,13,864.8010931,721503.8185,4134976.768,3499725.858,-120.4997202,37.3350769
19459,13,585.3250532,722990.8865,4135610.648,2368726.451,-120.4827581,37.34042891
19460,13,517.7713406,723766.1505,4134986.196,2095346.275,-120.4742026,37.33461916
19461,13,1084.292506,725480.1694,4135154.938,4387976.09,-120.4548226,37.33572451
19462,13,1018.912708,727416.8453,4135134.146,4123393.435,-120.4329876,37.33506516
19463,13,467.6150472,729050.6295,4135286.017,1892370.957,-120.4145164,37.33603091
19464,13,459.5163612,729460.5453,4136236.071,1859596.737,-120.4095998,37.34448472
19465,13,1012.2162,730945.3312,4136509.858,4096293.63,-120.3927682,37.34658216
19466,13,859.450441,732658.8791,4137143.512,3478072.537,-120.373243,37.35186011
19467,13,935.3135213,734541.9087,4137055.39,3785079.531,-120.3520322,37.35059263
19468,13,938.0085462,736654.9469,4136620.489,3795985.909,-120.3283384,37.34614052
19469,13,930.8995703,738822.414,4136587.745,3767216.905,-120.3039039,37.34529027
19470,13,620.3719768,741204.7408,4137154.745,2510556.319,-120.2768523,37.34977957
19471,13,917.8568746,740041.2817,4138378.755,3714434.988,-120.2895782,37.3611022
19472,13,928.8034675,739227.6058,4140200.327,3758734.278,-120.2981682,37.37771353
19473,13,999.1375563,741288.2234,4140189.079,4043366.237,-120.2749233,37.37707841
19474,13,950.7756054,743390.5428,4140041.775,3847652.365,-120.2512534,37.37520284
19475,13,1079.694911,742503.5551,4142055.436,4369370.284,-120.2606002,37.39356527
19476,10,787.644517,694448.4006,4088686.345,3187484.272,-120.8169137,36.92416889
19477,10,696.3745302,695429.0118,4089754.585,2818127.74,-120.805636,36.9335887
19478,10,860.6927839,696793.8851,4090383.291,3483100.12,-120.7901573,36.93896778
19479,10,870.5907262,698500.6254,4091005.822,3523155.672,-120.7708416,36.94421722
19480,10,1011.097246,696988.9019,4092565.151,4091765.383,-120.7874001,36.95858058
19481,10,876.8846654,695308.4192,4093898.425,3548626.34,-120.8059179,36.97094062
19482,10,371.1885696,693960.7166,4094988.871,1502146.847,-120.8207676,36.98104223
19483,10,941.6436038,694726.3033,4096145.262,3810696.466,-120.811873,36.99130051
19484,10,944.9703609,696196.6986,4097375.253,3824159.374,-120.7950413,37.00207421
19485,10,883.4430933,697946.1263,4098400.175,3575167.356,-120.7751247,37.01093951
19486,10,843.6817098,699760.3167,4099257.2,3414258.746,-120.7545206,37.01827526
19487,10,823.2867627,701620.062,4099983.742,3331723.323,-120.7334358,37.02442215
19488,10,814.8401495,703429.9345,4100677.486,3297541.092,-120.7129169,37.03028065
19489,10,830.7296355,705057.0618,4101490.375,3361843.561,-120.6944157,37.03724852
19490,10,822.4290729,703501.2748,4102766.844,3328252.376,-120.7115505,37.04908438
19491,10,895.7952878,705100.4512,4103704.126,3625154.914,-120.6933245,37.05717827
19492,10,949.068775,703592.7725,4104964.937,3840745.067,-120.7099268,37.06886295
19493,10,929.0378534,702278.6497,4106421.003,3759682.804,-120.7243058,37.08226252
19494,10,244.483638,701923.1376,4107589.073,989390.1805,-120.7279878,37.09286019
19495,10,550.0883132,703354.164,4108343.601,2226128.423,-120.7116934,37.09934685
19496,10,601.3819338,704920.4615,4109082.846,2433706.341,-120.6938794,37.10566389
19497,10,635.4905447,706584.7529,4109665.49,2571738.992,-120.6750035,37.11054588
19498,10,279.9217408,706011.7507,4110629.759,1132803.094,-120.6811823,37.11935722
19499,10,460.9580786,705060.2798,4111241.776,1865431.161,-120.6917165,37.12507874
19500,10,158.6692572,704492.6239,4112082.324,642111.7026,-120.6978721,37.13277375
19501,10,181.3103002,704903.1363,4112856.393,733736.7529,-120.6930423,37.13965591
19502,10,166.0924003,704272.8329,4113289.544,672152.0967,-120.7000154,37.14369517
19503,13,70.38341841,703878.0578,4113757.682,284831.5888,-120.7043296,37.14799779
19504,10,54.08438167,703423.2784,4113610.1,218871.7273,-120.7094868,37.14676761
19505,10,114.6642407,702902.4658,4113903.294,464029.7189,-120.7152674,37.14952155
19506,13,36.94056253,702487.2738,4114267.318,149493.1527,-120.7198406,37.15289037
19507,13,112.9633311,702005.5328,4114566.535,457146.382,-120.7251808,37.15568966
19508,13,272.4409141,702372.937,4115442.795,1102529.263,-120.7208092,37.16350266
19509,13,308.1101683,701514.5651,4115689.024,1246877.613,-120.730403,37.16590594
19510,13,86.0078915,700732.4132,4115376.947,348061.5881,-120.7392898,37.16326341
19511,13,442.2277373,701439.1313,4116826.291,1789632.159,-120.7309459,37.17616562
19512,13,397.6710846,701087.3387,4118039.009,1609317.783,-120.7345793,37.18716444
19513,13,562.9735441,702610.5021,4118560.093,2278273.103,-120.7172904,37.19152846
19514,13,404.8547067,704076.9397,4119049.121,1638388.87,-120.7006474,37.19561335
19515,13,296.7216987,704689.6263,4119700.948,1200790.112,-120.6935709,37.20135019
19516,13,522.0665037,703676.3639,4120570.771,2112728.183,-120.7047424,37.20940654
19517,13,416.0021344,705073.7279,4120764.421,1683500.909,-120.6889537,37.21084473
19518,13,529.4265794,704525.5526,4122048.633,2142513.353,-120.6947747,37.22253151
19519,13,517.1947433,705970.7582,4122331.29,2093012.869,-120.6784199,37.22475931
19520,13,566.9946335,705168.6507,4123774.036,2294545.874,-120.6870568,37.23793054
19521,13,221.0765352,704564.0385,4124762.458,894664.9963,-120.6935961,37.24696579
19522,13,637.9599027,706490.6279,4124218.021,2581732.129,-120.672042,37.24163749
19523,13,585.9000047,707832.7048,4124306.923,2371053.197,-120.6568986,37.24213977
19524,13,306.6922609,707859.1544,4125466.815,1241139.546,-120.656276,37.25258005
19525,13,249.3088944,708980.4937,4125346.123,1008917.3,-120.643676,37.25124236
19526,13,994.1627454,710507.0425,4126153.531,4023233.891,-120.6262486,37.25817014
19527,13,1103.740914,712551.3134,4126942.6,4466681.008,-120.6029898,37.26481256
19528,13,595.9537849,712514.5321,4128516.439,2411739.402,-120.6029545,37.27899489
19529,13,651.5109156,714547.5429,4129120.597,2636571.133,-120.5798678,37.28396955
19530,13,1159.553571,716577.0409,4129912.34,4692546.815,-120.556763,37.29062966
19531,13,400.5059328,717993.953,4130332.823,1620790.006,-120.5406691,37.29408561
19532,13,1045.48978,719192.9206,4131277.172,4230947.032,-120.5268757,37.30230779
19533,13,1093.691472,721444.633,4131719.644,4426012.357,-120.5013601,37.30575911
19534,13,708.0549143,721233.0341,4133220.134,2865396.577,-120.5032976,37.31932188
19535,13,1182.588076,723862.7248,4133313.984,4785764.149,-120.4736193,37.31953698
19536,13,479.6780543,725640.867,4133477.4,1941188.215,-120.4535204,37.32057901
19537,13,905.7796022,727391.5639,4133164.382,3665560,-120.4338761,37.31733345
19538,13,1169.178998,729628.7711,4133695.397,4731499.535,-120.4084885,37.32156522
19539,13,1022.215813,731577.2434,4134574.276,4136760.628,-120.3862451,37.32899565
19540,13,715.2687758,733369.7626,4135297.017,2894590.039,-120.365806,37.33505518
19541,13,807.5768978,735063.3033,4135195.004,3268147.755,-120.3467411,37.33370952
19542,13,455.1032342,736667.0518,4135108.543,1841737.446,-120.3286836,37.33252347
19543,13,764.2976379,737583.2907,4134330.655,3093002.805,-120.318601,37.32528553
19544,13,798.0529407,739672.9673,4135398.455,3229605.668,-120.2946958,37.33436295
19545,13,923.5849647,741927.6716,4135997.178,3737615.746,-120.2690768,37.33916939
19546,13,472.7081868,743598.2963,4136066.089,1912982.162,-120.2502162,37.33935318
19547,13,1016.062816,745154.4003,4136558.664,4111860.334,-120.2325068,37.34337835
19548,13,1060.853936,744185.8205,4138163.366,4293123.565,-120.2429003,37.35808146
19549,13,757.672031,742067.7069,4138419.098,3066189.925,-120.2667075,37.36093916
19550,10,1141.03757,696010.8582,4087083.245,4617615.219,-120.7997987,36.90940451
19551,10,896.5317008,697326.5033,4088222.316,3628135.071,-120.7847444,36.9193905
19552,10,476.5776602,698120.9112,4089090.662,1928641.365,-120.7756044,36.92704577
19553,10,974.5507058,699725.2794,4089267.087,3943866.783,-120.7575572,36.92829659
19554,10,969.1491489,701641.9775,4089850.259,3922007.457,-120.735897,36.9331413
19555,10,963.5845576,700394.5089,4091480.653,3899488.355,-120.7494622,36.94809319
19556,10,997.2248427,698929.6911,4093102.314,4035625.759,-120.7654748,36.96301099
19557,10,428.7689273,698121.9085,4094427.89,1735166.287,-120.7741936,36.97512173
19558,10,961.7694481,696577.4222,4095096.584,3892142.868,-120.7913593,36.98146915
19559,10,800.0624002,697959.1144,4096358.124,3237737.663,-120.775515,36.99254285
19560,10,869.8436641,699612.3565,4097219.064,3520132.419,-120.7567225,36.99994827
19561,10,832.6168814,701328.5515,4098028.921,3369480.974,-120.737233,37.00687699
19562,10,813.6593863,703110.8865,4098704.669,3292762.713,-120.7170334,37.0125801
19563,10,806.5598213,704866.3167,4099347.563,3264031.793,-120.6971419,37.01798968
19564,10,825.8367665,706480.5561,4100094.091,3342042.823,-120.6788055,37.02436028
19565,10,886.0473089,708088.9703,4100836.503,3585706.243,-120.6605327,37.03069208
19566,10,888.7743356,706637.0709,4102355.903,3596742.128,-120.6764264,37.04469783
19567,10,943.299698,708269.6495,4103208.14,3817398.441,-120.6578463,37.05201287
19568,10,827.5280041,706899.5832,4104572.671,3348887.018,-120.6728664,37.06460609
19569,10,751.9807033,706057.3275,4105942.655,3043157.939,-120.6819569,37.07713107
19570,10,283.1931708,704701.5759,4105792.533,1146042.102,-120.6972384,37.07607599
19571,10,659.1470249,704006.7576,4107071.158,2667473.371,-120.7047015,37.08774414
19572,10,784.385089,705580.3326,4107649.919,3174293.835,-120.6868515,37.09261311
19573,10,774.4380787,707203.0574,4108202.957,3134039.713,-120.6684539,37.0972368
19574,10,603.2607928,708787.3332,4108684.087,2441309.814,-120.6505064,37.10121837
19575,10,344.3577194,709003.8933,4109923.995,1393566.248,-120.6477259,37.11233743
19576,10,439.4929601,707956.8447,4110405.464,1778564.908,-120.6593676,37.1169071
19577,10,475.6335304,707050.5566,4111294.896,1924820.607,-120.6693149,37.12511879
19578,10,309.0541593,706009.8844,4112074.493,1250697.809,-120.6808062,37.13237029
19579,10,131.8252571,705656.5865,4112866.17,533477.8882,-120.684563,37.13957864
19580,13,74.39874839,705516.6241,4113697.717,301081.0527,-120.6859095,37.14709905
19581,10,119.0848275,704970.0572,4113589.047,481919.1988,-120.692089,37.14624021
19582,13,147.0334332,704866.9945,4114320.938,595023.1934,-120.6930481,37.15285487
19583,13,141.8394111,704023.5533,4114273.54,574003.7316,-120.7025519,37.15261236
19584,13,53.95276007,703318.6832,4114278.774,218339.0736,-120.710482,37.15281307
19585,13,197.4610379,702987.6727,4114773.447,799096.4693,-120.7140725,37.15734051
19586,13,275.1962666,703837.0398,4115134.149,1113679.779,-120.7044163,37.16040449
19587,13,433.6072242,703383.4291,4116202.475,1754746.18,-120.7092304,37.17012557
19588,13,530.7174532,702934.3759,4117310.751,2147737.334,-120.7139836,37.18020534
19589,13,770.2969284,704818.6934,4118116.981,3117281.072,-120.6925514,37.18705527
19590,13,416.7568101,706412.3977,4118700.858,1686554.974,-120.6744504,37.19196339
19591,13,981.7837323,707550.901,4119193.414,3973137.803,-120.6614963,37.19614716
19592,13,853.0496617,706667.8418,4120785.029,3452169.502,-120.6709968,37.2106782
19593,13,683.8565373,708404.0098,4121203.365,2767469.22,-120.65133,37.21405997
19594,13,553.6240792,707361.3994,4122654.611,2240437.161,-120.6626674,37.22736306
19595,13,591.3942029,708948.6083,4122791.832,2393287.428,-120.6447523,37.22824455
19596,13,761.714053,710700.452,4122786.221,3082547.408,-120.6250227,37.22779973
19597,13,655.1835583,709596.8651,4124291.029,2651433.791,-120.637029,37.24160131
19598,13,827.5546066,711435.3812,4124575.789,3348994.675,-120.6162372,37.24375056
19599,13,850.1413147,713244.8218,4124971.647,3440399.839,-120.5957403,37.24690354
19600,13,903.8393223,714752.508,4125755.205,3657707.966,-120.5785291,37.25361396
19601,13,416.7621319,714104.2429,4127231.201,1686576.51,-120.5854081,37.26705592
19602,13,665.3137291,715340.5721,4127970.828,2692429.138,-120.5712629,37.27343159
19603,13,805.4980796,717476.9429,4128191.744,3259735.077,-120.5471233,37.27492449
19604,13,865.8963177,719068.3174,4128855.072,3504158.074,-120.5289942,37.28052521
19605,13,1012.908296,720635.1049,4129646.453,4099094.442,-120.5111022,37.28728168
19606,13,872.3985748,722610.8602,4129909.561,3530471.775,-120.4887549,37.28918049
19607,13,1264.514504,724759.4447,4130705.558,5117308.641,-120.4642971,37.29583168
19608,13,777.9888046,723643.7464,4131956.327,3148408.99,-120.4764968,37.30736343
19609,13,784.0609244,726753.4216,4130877.89,3172981.987,-120.4417698,37.29689997
19610,13,560.953163,727670.9181,4131948.57,2270096.91,-120.4310995,37.30631664
19611,13,598.611887,729972.484,4132236.265,2422496.359,-120.405065,37.30834096
19612,13,563.8112623,732236.2548,4132454.537,2281663.228,-120.3794777,37.30974363
19613,13,491.3148716,732498.6844,4133417.378,1988280.744,-120.3762175,37.31834793
19614,13,312.5293888,733652.5828,4133913.702,1264761.564,-120.363052,37.32252806
19615,13,346.664232,734733.9643,4133777.56,1402900.374,-120.3509023,37.32102936
19616,13,539.8886282,734680.6014,4132900.618,2184851.762,-120.3517814,37.3131464
19617,13,328.8793855,736321.8518,4133264.907,1330927.653,-120.3331633,37.31601103
19618,13,1027.444111,737088.6632,4132087.865,4157918.801,-120.3248951,37.30521757
19619,13,977.5628953,739185.7439,4132433.792,3956056.681,-120.3011461,37.30779528
19620,13,321.1121115,738693.983,4133737.868,1299494.611,-120.3062692,37.31966346
19621,13,737.1449489,740394.3092,4134051.196,2983119.771,-120.2869991,37.3220463
19622,13,891.7131607,742445.2362,4134280.285,3608635.131,-120.2638025,37.32357626
19623,13,964.5074498,744408.0341,4134570.415,3903223.168,-120.2415786,37.32567436
19624,13,966.2138354,746394.0739,4134791.658,3910128.665,-120.2191144,37.32714176
19625,10,1061.81983,697478.6297,4085193.861,4297032.398,-120.7838263,36.89207928
19626,10,909.7142905,698707.6973,4086716.628,3681483.119,-120.7696434,36.90553786
19627,10,845.261843,700667.7432,4087634.219,3420653.318,-120.7474157,36.91338811
19628,10,951.684497,702507.1139,4088028.586,3851330.519,-120.7266772,36.91654737
19629,10,897.2634934,704213.0892,4088674.511,3631096.531,-120.7073656,36.92199752
19630,10,885.140735,703398.9771,4090537.734,3582037.468,-120.715998,36.93895612
19631,10,875.023334,702249.9173,4092134.018,3541093.799,-120.7284648,36.95358177
19632,10,898.0012485,700873.8526,4093644.581,3634082.12,-120.7435073,36.96748269
19633,10,830.3174845,699508.1679,4095096.543,3360175.645,-120.758454,36.98085181
19634,10,856.8430122,701141.5166,4095889.574,3467520.647,-120.7399043,36.98764714
19635,10,826.980676,702777.1613,4096679.828,3346672.06,-120.7213264,36.99441395
19636,10,806.6193715,704497.3792,4097327.482,3264272.784,-120.7018342,36.9998749
19637,10,811.2109734,706218.5021,4097928.665,3282854.338,-120.6823419,37.00491383
19638,10,860.2283992,707894.5202,4098591.443,3481220.822,-120.6633369,37.01051416
19639,10,855.1223549,709480.5989,4099329.924,3460557.394,-120.6453181,37.01681325
19640,10,825.1079833,711069.5603,4100252.02,3339093.541,-120.6272125,37.0247626
19641,10,937.6810606,709681.5626,4101687.94,3794660.622,-120.6424042,37.03800646
19642,10,836.8184728,711189.3857,4102681.133,3386484.211,-120.6251849,37.04661379
19643,10,776.6315398,709930.0195,4104039.357,3142916.335,-120.6389564,37.05912939
19644,10,660.4846258,708664.9051,4105289.517,2672886.45,-120.6528269,37.07067156
19645,10,614.924554,707698.209,4106553.021,2488511.381,-120.6633431,37.08226646
19646,10,637.1551792,709233.7967,4107222.315,2578475.529,-120.645894,37.08795295
19647,10,510.3067514,710663.0507,4107909.643,2065138.154,-120.6296331,37.09382321
19648,10,417.3886942,710297.3754,4109095.436,1689112.118,-120.6334116,37.10458542
19649,10,246.9706447,710221.6753,4110154.916,999454.7399,-120.6339662,37.11414469
19650,13,118.8578882,709900.1257,4110935.822,481000.8083,-120.6373637,37.1212502
19651,10,249.7311507,709001.3604,4111015.933,1010626.111,-120.6474501,37.12217282
19652,10,166.0964451,708959.088,4111775.219,672168.4654,-120.6477138,37.12902085
19653,10,270.8421102,707924.282,4112087.377,1096059.133,-120.6592673,37.13206283
19654,10,282.4172582,706982.5283,4112664.029,1142902.095,-120.6697018,37.13746543
19655,10,170.4136863,706314.4413,4113303.955,689639.7208,-120.6770414,37.14337678
19656,10,89.61657326,705940.862,4113990.29,362665.4051,-120.6810557,37.14964084
19657,13,139.7499889,705814.8705,4114652.993,565548.1401,-120.682291,37.15563737
19658,13,47.07472511,705340.8199,4114285.917,190504.6537,-120.6877261,37.15243549
19659,13,183.9791674,705698.8167,4115418.982,744537.2754,-120.6833864,37.16256199
19660,13,330.0867187,704867.9926,4115415.675,1335813.557,-120.6927371,37.16271479
19661,13,601.8884554,704952.329,4116839.437,2435756.161,-120.6913974,37.17551955
19662,13,501.4547693,706541.1706,4117310.081,2029315.454,-120.6733837,37.17940878
19663,13,589.2096733,707750.7255,4116788.896,2384446.951,-120.6599142,37.17444635
19664,13,396.4303858,708872.4377,4117580.719,1604296.853,-120.6470679,37.18132775
19665,13,551.7821384,710484.8782,4118377.142,2232983.091,-120.6286931,37.1881384
19666,13,852.5912691,709338.6885,4119471.675,3450314.453,-120.6412899,37.19825427
19667,13,558.8644983,711036.7502,4119621.467,2261644.384,-120.62213,37.19922098
19668,13,671.2118673,710090.1365,4121212.565,2716298.056,-120.6323402,37.21376458
19669,13,792.6889819,711868.0361,4121114.695,3207898.497,-120.6123472,37.21248103
19670,13,988.9050567,713779.6384,4121356.027,4001956.78,-120.5907523,37.21421824
19671,13,827.8465068,712542.6419,4123006.814,3350175.953,-120.6042112,37.22936822
19672,13,668.4650985,714337.0874,4123367.31,2705182.277,-120.5838968,37.23220409
19673,13,868.5620777,715917.5478,4124111.695,3514946.022,-120.56588,37.23854323
19674,13,467.5425276,717429.2783,4124503.817,1892077.481,-120.548738,37.24172257
19675,13,450.7502233,717589.7604,4125207.803,1824121.436,-120.5467246,37.24802504
19676,13,860.2418669,716424.6557,4126493.693,3481275.324,-120.5594757,37.2598776
19677,13,802.5908741,718387.6057,4126634.484,3247970.034,-120.5373179,37.26068719
19678,13,895.6600089,720195.745,4127134.4,3624607.459,-120.5167973,37.26476357
19679,13,985.8276559,721872.043,4127797.058,3989502.98,-120.4977125,37.27033308
19680,13,1010.641777,723861.5477,4128243.16,4089922.167,-120.4751602,37.27387404
19681,13,1052.371845,725796.8083,4128741.607,4258797.759,-120.4532017,37.27789522
19682,13,1119.684851,727853.0721,4129003.438,4531203.828,-120.4299501,37.27975187
19683,13,1054.563084,729933.4272,4129191.467,4267665.389,-120.4064484,37.28093333
19684,13,706.7276144,728805.9141,4130798.731,2860025.185,-120.4186592,37.29568427
19685,13,756.3660955,730803.763,4131023.916,3060904.991,-120.3960711,37.29721842
19686,13,777.3989622,732890.7895,4131255.761,3146021.983,-120.3724753,37.29878571
19687,13,935.588672,735034.8026,4131550.689,3786193.026,-120.3482163,37.30090202
19688,13,949.123661,736378.5327,4129979.867,3840967.183,-120.3335703,37.28641757
19689,13,925.0449074,738352.3005,4130394.777,3743523.925,-120.3111947,37.28965002
19690,13,921.5905714,740334.4192,4130706.33,3729544.723,-120.288757,37.29194528
19691,13,910.335008,742446.2364,4130721.134,3683995.074,-120.2649532,37.29153065
19692,13,979.2733967,741365.7455,4132507.097,3962978.835,-120.2765496,37.30789192
19693,13,947.5091722,743501.2027,4132547.088,3834433.579,-120.2524661,37.30769532
19694,13,961.1036317,745497.2916,4132710.49,3889448.404,-120.2299132,37.30864163
19695,13,488.9997849,746966.6043,4133226.331,1978911.92,-120.2131797,37.31289664
19696,13,1125.609337,748200.2463,4132071.772,4555179.375,-120.1996603,37.3021735
19697,10,924.6001531,697811.5989,4082164.282,3741724.068,-120.780882,36.86471952
19698,10,477.3623314,698288.247,4083743.671,1931816.817,-120.7751257,36.87884635
19699,10,887.9758632,699717.2398,4084242.236,3593510.825,-120.7589718,36.88303633
19700,10,417.0922014,699724.0572,4085762.155,1687912.254,-120.7584948,36.89672556
19701,10,674.3091398,701215.6448,4086193.115,2728832.273,-120.7416524,36.9002905
19702,10,504.6933511,703188.1454,4086551.138,2042421.529,-120.7194335,36.90309265
19703,10,774.9094119,705189.1838,4086911.376,3135947.13,-120.6968938,36.90590433
19704,10,976.9556317,706585.3781,4087429.594,3953599.173,-120.6810925,36.91026746
19705,10,812.6771947,705731.7458,4089428.692,3288787.925,-120.6901238,36.92846038
19706,10,740.8474551,704918.7105,4091270.228,2998103.282,-120.6987467,36.94522465
19707,10,810.1200125,703810.9271,4092934.193,3278439.375,-120.7107295,36.96045267
19708,10,859.0429281,702521.8599,4094439.794,3476423.391,-120.7247944,36.9742923
19709,10,817.0920163,704101.5814,4095231.749,3306654.074,-120.706846,36.9810843
19710,10,811.434378,705773.8555,4095855.097,3283758.424,-120.6879013,36.98633451
19711,10,826.4919278,707489.0799,4096414.8,3344694.166,-120.6684894,36.99099894
19712,10,886.925291,709171.1145,4096999.958,3589259.31,-120.6494409,36.99589673
19713,10,933.9243674,710807.2888,4097763.704,3779457.824,-120.6308549,37.00241013
19714,10,1032.241771,712425.3134,4098714.386,4177334.239,-120.6124174,37.01060821
19715,10,808.5141215,714115.9068,4099186.97,3271940.565,-120.5932969,37.01448086
19716,10,636.8695992,714077.2966,4100620.685,2577319.828,-120.5933222,37.02740211
19717,10,763.7016372,712427.5288,4101353.466,3090590.875,-120.6116478,37.03437673
19718,10,657.3345548,713630.395,4102538.686,2660138.565,-120.597798,37.04477847
19719,10,678.0946304,712634.6812,4103737.889,2744151.61,-120.6086466,37.05580511
